user,location,text,sentiment,probability
incesvzla,,"twhashtag 🗞️ | garantizamos el derecho a la educacion a mas de  mil participantes en nuestros programas, med… twurl",Positivo,52
Caro_lina713,Venezuela ,twhashtag venezuela y cruz roja internacional realizan seguimiento por el arribo de mas  toneladas de ayuda tecnica… twurl,Positivo,53
VPITV,Venezuela,twhashtag corea del sur realizo elecciones en medio de la crisis del covid- twurl,Positivo,52
alexliderazgo,"Panama, Centro America.","tus twhashtag y twhashtag no pueden ser opacados por el twhashtag sino ser empoderados, mejorados, perfeccionado… twurl",Positivo,52
ItalaBonnie,Peru," dias sin que este chiquitito salga a la calle, (yo sali solo  veces) pero la estamos pasando bien tambien en c… twurl",Neutro,50
pcivilsucre,"Sucre, Venezuela",twhashtag | te daremos consejos de prevencion ante el coronavirus#soloqueremossalvarvidas#quedateencasa@pcivil_ve twurl,Positivo,52
55_dvc,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
polietnicista,,pica en punta el alcalde de cartagena. autentico. castizo. sin gastarse la plata del pueblo en medios. sin medias t… twurl,Positivo,52
GNB_AnzoatGDP,República Bolivariana,"twhashtag extiendo mi abrazo y mi cariño a la familia de la escuela latinoamericana de medicina dr. salvador allende,… twurl",Positivo,51
55_dvc,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
olafogarcia67,ESEQUIBO,twhashtag gobierno nacional despliega el plan especial de desinfeccion en cada espacio del pais. la cuarentena no nos… twurl,Positivo,51
UcabGuayana,Puerto Ordaz - Venezuela,"""¿proceso penal en emergencia"" es el espacio virtual que ofrece twmention en alianza con twmention hoy… twurl",Positivo,52
55_dvc,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
ReporteYa,Venezuela,"twhashtag twmention ""son miles los venezolanos vulnerables en colombia, ellos necesitan de nuestra ayuda para e… twurl",Positivo,50
55_dvc,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
TeLoCuentoNews,Latinoamerica,twhashtag 🔴 twhashtag reporta este miercoles  fallecidos por twhashtag el total de casos confirmados asciende a . twurl,Neutro,54
55_dvc,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
renanaviles,Cd. Bolivar,"no existen en venezuela condiciones para cumplir una cuarentena de ni siquiera una semana porque no hay gas, comida… twurl",Positivo,53
55_dvc,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
papoman87,VENEZUELA,twhashtag twhashtag twhashtag ramo verde trumphttps://t.co/qwhvojkyl,Positivo,50
contrapuntovzla,,twhashtag mueren ocho disidentes de las farc en operacion militar en colombia twurl twurl,Positivo,51
55_dvc,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
AireNoticias,Venezuela,vacunas del covid- estan en ensayos clinicos y otras  en desarrollo#covid_ twhashtag twhashtag twurl,Positivo,52
pcivilsucre,"Sucre, Venezuela",twhashtag | te daremos consejos de prevencion ante el coronavirus#soloqueremossalvarvidas#quedateencasa@pcivil_ve twurl,Positivo,52
unefa_ve,"Caracas, Distrito Capital",twhashtag twhashtag twhashtag estudiantes de enfermeria del twmention en apoyo a la campaña twhashtag realiza… twurl,Positivo,51
oasistereo1,"La Victoria, Edo Aragua, Venezuela",twhashtag via:@fmcenter autopista twhashtag twhashtag transito restringido en ambos sentidos a la altura del refugio twhashtag twhashtag,Positivo,52
cbitgeneralpaez,"Araure, Venezuela",twhashtag presentes: asi trabajan nuestros estudiantes manos a la siembra desde sus hogares. twhashtag twurl,Positivo,51
contrapuntovzla,,twhashtag diputado tony geara cumple  mes detenido: denuncian que tiene sintomas de covid- pero las autoridades no… twurl,Positivo,58
damaril_d,Venezuela,twmention twmention excelente trabajo 👍🏼#abr,Positivo,52
AlcaldiadeMara,San Rafael de El Moján,"twhashtag el gobierno bolivariano de mara activo el plan de distribucion de gas  durante de la cuarentena social, con… twurl",Positivo,53
periodistadigit,Madrid,la ‘pregunta trampa’ para blanquear la twhashtag del satrapa sanchez twurl twhashtag twhashtag twhashtag twhashtag twhashtag,Positivo,52
descifradocom,CARACAS,monitor ciudad: servicio de agua ira recuperandose de forma gradual en caracas - descifrado twurl… twurl,Positivo,52
ReporteYa,Venezuela,"twhashtag  la caida del empleo en eeuu continuara, informo la fed en su ""libro beige"", que sirve de referencia para an… twurl",Positivo,51
cambioweb,"Miami, FL",twhashtag | twhashtag | nueva york registra gran aumento de muertes tras añadir victimas no analizadas al recue… twurl,Positivo,52
ElCandelazoNews,Venezuela,twhashtag incendio en la zona de exclusion de chernobyl fue extinguidolee mas twhashtag 🔥 👉… twurl,Positivo,51
SalasC_Mar18,Venezuela,twhashtag twhashtag modo twhashtag twhashtag twhashtag twhashtag twhashtag twhashtag twurl,Positivo,52
AngelAlvarezDip,"Bolívar, Venezuela",twhashtag acudee acudee te estamos esperaando.. twurl,Positivo,52
noticierovv,Caracas - Venezuela,twhashtag amazon amenaza con paralizar sus centros de distribucion en francia twurl… twurl,Positivo,53
LaPrensaTachira,"San Cristóbal, Venezuela","twhashtag | dgcim habria agredido a presos en ramo verde👊 ivan simonovis, aseguro que unos  funcionarios de la… twurl",Positivo,52
ander_adicts,"Escocia, Reino Unido","que es wea de ""historias de cuarentena"" ? the real verguenza ajena, 🤢🤮no saben como sacar provecho twhashtag twhashtag twmention",Positivo,55
Class987FM,"San Carlos,Cojedes,Venezuela",twhashtag twhashtag | fuentes de la industria aseguraron a sumarium que la refineria el palito se encuentra en pro… twurl,Positivo,51
KarellyOlivares,"Caracas, Venezuela","twhashtag china, australia y nueva zelanda son algunos de los paises que se han pronunciado en contra… twurl",Positivo,56
TVVnoticias,"Miami,USA","twhashtag twmention indico que ""son miles los venezolanos vulnerables en colombia, ellos necesitan de nuestra ay… twurl",Positivo,50
fundaparques,"Maracay, Venezuela",twhashtag nuestro gobernador twmention cumpliendo las instrucciones del  presidente twmention supervisa los p… twurl,Positivo,50
enteratee24,Venezuela,"twhashtag | twhashtag el covid- ha causado mas de . muertes en el mundo, dos tercios de de ellas en eur… twurl",Positivo,52
AryeliVera,,twhashtag twmention es momento de formar red de apoyo para ayudar a esas personas que no tienen acceso a internet… twurl,Positivo,55
eldiario,"Caracas, Venezuela",twhashtag | ¿como sobrevivio el primer paciente con coronavirus en nueva jersey 🇺🇸?🔹 aqui te contamos. twurl,Positivo,53
ZEPortuguesa,@MPPEDUCACION,twhashtag mediante fotos 📸 📸 los niños y niñas de twhashtag comparten lo aprendido en sus hogares a traves de… twurl,Positivo,51
jghuerfano,Venezuela ,twhashtag si te toca salir usa tapaboca. alli dejamos algunas ideas y pasos de como hacerla twhashtag twurl,Positivo,50
edgs96,"San Carlos, Cojedes, Venezuela",hoy es el dia mundial del arte twhashtag,Positivo,52
contrapuntovzla,,twhashtag guaido: personas relacionadas con narcotrafico no podran conformar el gobierno de emergencia… twurl,Positivo,52
guerrerot1234,Venezuela,"twmention twmention es miercoles twhashtag  que maravilloso es dios, que cuando menos esperas llega y te sorpr… twurl",Positivo,51
francojc_,La patria de Bolívar y Chávez,"twhashtag innegable que el madurismo ha sido y es una tragedia en venezuela ""en los ultimos  años la economia venezol… twurl",Positivo,53
TeLoCuentoNewsV,,twhashtag twhashtag el twmention informo este miercoles sobre una supuesta situacion irregular en la carcel de… twurl,Positivo,52
RonaldZirLara,"Lima, Perú",mas de  millones de casos por twhashtag en el mundo.datos twhashtag twhashtag twhashtag twurl,Positivo,51
VPITV,Venezuela,twhashtag continuan protestas en municipio independencia (anzoategui) para exigir beneficios del estado twurl,Positivo,52
SalasC_Mar18,Venezuela,twhashtag modo twhashtag twhashtag twhashtag twhashtag twhashtag twhashtag twurl,Positivo,52
oasistereo1,"La Victoria, Edo Aragua, Venezuela",twhashtag via:@fmcenter carretera twhashtag twhashtag transito restringido en ambos sentidos twhashtag twhashtag,Positivo,52
55_dvc,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
ReporteYa,Venezuela,"twhashtag la falta de comida, gas domestico, agua potable y el retraso en la entrega de cajas clap provocaron protesta… twurl",Positivo,52
UNEXCA_laurbina,"La Urbina , Miranda, Venezuela","twhashtag twhashtag || atencion!! 📢 la twhashtag invita a toda la 👫 comunidad estudiantil a registrase en el ""cens… twurl",Positivo,52
contrapuntovzla,,twhashtag elias matta: ahora en maracaibo un litro de gasolina se vende en  dolares y cuesta  veces mas que en eeuu… twurl,Positivo,52
bomberostru,"Trujillo, Venezuela",twhashtag un sismo localizado en el suroeste de valledupar de magnitud . sacudio la mañana de hoy a nuestro hermano… twurl,Positivo,52
cactus24noticia,"Punto Fijo, Falcón",twhashtag twhashtag  twhashtag apoya la candidatura presidencial de twhashtag y alaba su «empatia» twurl twurl,Positivo,52
enteratee24,Venezuela,twhashtag | twhashtag una doctora pierde temporalmente la custodia de su hija en ee.uu. por tratar a pacientes… twurl,Positivo,52
MOSKve,RepúblicaBolivarianaVENEZUELA ,🔸el presidente estadounidense  donald trump ordeno congelar los fondos que su gobierno aporta a la oms. 🔸el direc… twurl,Positivo,52
EncuestasColo10,Colombia,¿sintio usted el temblor de la mañana de este miercoles? twhashtag twhashtag twhashtag,Positivo,51
ElPitazoTV,Venezuela,"italia desarrolla una candidata a vacuna contra el coronavirus y la probara en humanos a finales de abril para que,… twurl",Positivo,52
ReporteYa,Venezuela,twhashtag twhashtag twhashtag varios kilometros de la coro punto fijo recorre la cola de vehiculos pesados que espera… twurl,Positivo,51
gestionperfecta,Venezuela,"twhashtag en el centro de distribucion de alimentos de la reserva activa de lara, hemos activado las brigadas comunita… twurl",Positivo,51
55_dvc,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
contrapuntovzla,,twhashtag en caricuao la cuarentena se cumple despues del mediodia twurl twurl,Positivo,50
factorquatro,"Morelos, México","twhashtag señalo el titular de la twmention alejandro villarreal gasca, que fue muy clara la evaluacion en la ultima… twurl",Positivo,52
GeorgeArtwell,,"twhashtag epale bill gates, financiala tu a la twmention si tanto te duele, dale un hijo a la china de xi jinping..ojo,… twurl",Positivo,57
GUNNER1337,,"eeuu es un estado racista, completamente policial y represivo! donde no existe la asistencia social ni la sanidad g… twurl",Positivo,54
AryeliVera,,"twhashtag twmention se pueden aplicar juegos de roles, porque los niños son muy creativos y mas visuales, por lo… twurl",Positivo,56
Marialenaparra,Maracaibo/ Edo. Zulia.,"twhashtag |#ahora este plan de "" educacion en casa"" es un dolor de cabeza para todos los estudiantes.en las distin… twurl",Positivo,50
AryeliVera,,twhashtag twmention los niños menores de  años pueden tener dificultades para entender los conceptos de pandemi… twurl,Positivo,51
55_dvc,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
elarcb,Lima - Peru,"🔴 twhashtag banco scotiabank 🇵🇪 estamos juntos en esto??🤦🏻‍♂️ y nos envias un mail pa decirnos que paguemos el minimo, de… twurl",Positivo,52
RadioLaCosta,"Morón, Carabobo, Venezuela",asi se encuentra twhashtag municipio sucre del estado twhashtag motorizados toman estacion de servicio twhashtag de la tr… twurl,Positivo,51
GNB_DVL_23_,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
GNB_DVL_23_,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
jquinteronews,"Mérida, Venezuela",twhashtag denuncia. en la zona de la hechicera los vecinos llevan  dias sin agua. indicaron que aguas de merida argum… twurl,Positivo,51
GNB_DVL_23_,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
GNB_DVL_23_,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
GNB_DVL_23_,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
GNB_DVL_23_,,twhashtag continuamos garantizando el suministro de combustible en la entidad.todo acto de corrupcion o hecho irregula… twurl,Positivo,52
ResisTemplario,#ResistenciaVenezuela ,twhashtag twhashtag en puerta. venezuela twhashtag continuan las protestas a nivel nacional contra el virus chav… twurl,Positivo,50
LaPrensaTachira,"San Cristóbal, Venezuela","twhashtag | en el peaje del municipio zea, en merida, el protector de la entidad instalo un tunel de desinfeccion peat… twurl",Positivo,52
GNB_DVL_23_,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
GNB_DVL_23_,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
GNB_DVL_23_,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
CentralReedan,,twhashtag twhashtag temperaturas maximas estimadas para hoy. atentos a probables registros entre -°c en buena… twurl,Neutro,50
55_dvc,,twhashtag continuamos garantizando el suministro de combustible en la entidad.todo acto de corrupcion o hecho irregula… twurl,Positivo,52
elinfoecu,Mi Mundo ,la gente en los hospitales en este momento.. gran servicio twhashtag twhashtag twhashtag twhashtag twhashtag twhashtag twurl,Positivo,52
contrapuntovzla,,twhashtag contrapunto ofrece sus espacios publicitarios a empresas en tiempos de coronavirus twurl twurl,Positivo,52
ElInformadorVE,#Venezuela,twhashtag  twhashtag  barquisimeto | meten preso a pmi por sustraccion de gasolina  | amplia la informacion aqui… twurl,Positivo,52
cactus24noticia,"Punto Fijo, Falcón",twhashtag twhashtag concejal sabrina leal se desvincula de presunta estafa con bolsas twhashtag twurl twurl,Positivo,53
Gnb_DvC_13,,somos pueblo twhashtag nuestros centinelas de la gnb continuan con la ardua labor en la supervision y control de las e… twurl,Positivo,52
SalasC_Mar18,Venezuela,twhashtag twhashtag modo twhashtag twhashtag twhashtag twhashtag twhashtag twhashtag twurl,Positivo,52
55_dvc,,somos pueblo twhashtag nuestros centinelas de la gnb continuan con la ardua labor en la supervision y control de las e… twurl,Positivo,52
GNB_CVC,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
Gnb_DvC_13,,twhashtag continuamos garantizando el suministro de combustible en la entidad.todo acto de corrupcion o hecho irregula… twurl,Positivo,52
luispalbs_,Venezuela -Valencia-Carabobo,twhashtag twhashtag hoy a las a partir de las pm twmention y twmention ser a que se la der… twurl,Positivo,52
Capz28,Venezuela,"marico no lo puedo creer.esto es lo que difunde los medios de comunicacion en venezuela. no, no es un chiste.… twurl",Positivo,53
GNB_CVC,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
Gnb_DvC_13,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
AngelMonagas,Venezuela,twhashtag juan guaido: “% de zulianos sobreviven en constantes cortes electricos y el  % recibe agua potable”… twurl,Positivo,51
descifradocom,CARACAS,monitor ciudad: servicio de agua ira recuperandose de forma gradual en caracas - descifrado twurl… twurl,Positivo,52
Mercal__Aragua,,"twhashtag en twhashtag continuamos con nuestra labor dia a dia, cumpliendo con nuestra patria. supervisando todos los al… twurl",Positivo,52
contrapuntovzla,,twhashtag rafael narvaez: dos pandemias atentan contra los ddhh en venezuela twurl twurl,Positivo,53
Gob_Vargas,"Casa Guipuzcoana, La Guaira",twhashtag retornan a sus hogares venezolanos provenientes de estados unidos. cumplieron a cabalidad los protocolos de… twurl,Positivo,52
contrapuntovzla,,"¡se mantiene! dolar paralelo abrio este twhashtag en bs ., twurl twurl",Positivo,51
ElYukaPepin,Venezuela,"twhashtag de twmention twurl en twmention de lunes a viernes, de  a pm por twmention fm twhashtag",Positivo,52
GiselaR_Moran,"El Tocuyo,  Moran - Venezuela",twhashtag el dia de hoy junto a los compañeros de twhashtag dimos inicio a los trabajos de reparacion del pozo los c… twurl,Neutro,50
trumpetdiego,Macondo,cuota de manejo vs abono de intereses.uds son tan lindos y adorables twmention twhashtag twhashtag twhashtag twurl,Positivo,53
Gerovi,"ÜT: 7.763097,-72.242297",twhashtag el joven presento caso twhashtag en twhashtag  estaba en cuarentena en portuguesa. se fugo en un camion… twurl,Positivo,52
Gnb_DvC_13,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
DonGuillermoPac,,"""procurador twmention cuando twmention regrese se sabra de que estas echo. si eres un pelele de la izqui… twurl",Neutro,53
DipEdwinLuzardo,"Maracaibo, Venezuela","unidos, fuertes como un roble desde argentina la estructura de twmention pide se apruebe en la legitima… twurl",Positivo,52
ReporteYa,Venezuela,twhashtag twhashtag twhashtag comenzo el uso de una nueva prueba para covid- con muestra de saliva que ofrece mayor r… twurl,Positivo,53
Gnb_DvC_13,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
PedroLuisPrinc5,Venezuela,"twhashtag el diputado twmention indico que ""la llegada de la pandemia nos encontro con todos los servicios publ… twurl",Positivo,51
g74_francisco,,"twhashtag | twhashtag gobierno nacional despliega el ""plan especial de desinfeccion"" en cada espa… twurl",Positivo,51
elclarinweb,Aragua,"twhashtag  twhashtag sismo de , en colombia se sintio en al menos cinco estados de venezuela twurl",Positivo,52
PsuvMirandaVE,"Miranda, Venezuela. ",miranda recibe  motocicletas y equipos especiales para contencion del covid- twhashtag twurl,Positivo,51
NoticiasTLA,"Maracay, Venezuela",twhashtag | en el municipio twhashtag ña añcaldesa twmention inicio con la ii etapa de la cuarentena social y colect… twurl,Positivo,52
webnotitarde,"Valencia, Venezuela",twhashtag matuidi y rugani ya estan recuperados del coronavirus twhashtag twurl,Positivo,52
Analitica,"Caracas, Venezuela","nacida en el seno de una familia acomodada, de padres abogados graduados por la elitista universidad de oxford, emm… twurl",Positivo,52
venezuelaaldia,Venezuela,twhashtag | visita desde casa los  museos mas importantes del mundo (detalles) twurl,Positivo,52
Gnb_DvC_13,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
GNB_CZ43,,"twhashtag twhashtag en mision ecosocialista, efectivos del comando aereo y bomberos realizaron operaciones de extincion de… twurl",Positivo,52
ProtestaMilitar,San Antonio De Los Altos. Vzla,"twmention lo que pasa noel, es que muchos de los que buscan hoy parcelar cuotas de poder, quieren ser ""legales"" den… twurl",Positivo,52
duran7569,"La Vega, Dominican Republic","la ultima vez que lo vi fue en  en la serie del caribe de puerto la cruz en venezuela, estabamos parados junto… twurl",Positivo,51
Gnb_DvC_13,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
GNB_CVC,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
arnal9691,"Caracas, Venezuela",twmention y esta loca que le dio?como.que se drogo con limpia pocetas mas?hay estos pupusitores no aprenden co… twurl,Neutro,50
laprensalara,"Barquisimeto, Venezuela",twhashtag | 🔴 ecuador eleva la cifra de muertos por coronavirus a  y los contagiados ya son . twhashtag twurl,Positivo,51
Gnb_DvC_13,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
GNB_CVC,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
Gnb_DvC_13,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
GNB_CEMANGUARNA,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
GNB_CEMANGUARNA,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
GNB_CEMANGUARNA,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
GNB_CVC,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
GNB_CEMANGUARNA,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
GNB_CEMANGUARNA,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
GNB_CEMANGUARNA,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
Gnb_DvC_13,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
GNB_CEMANGUARNA,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
GNB_CEMANGUARNA,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
GNB_CEMANGUARNA,,twhashtag continuamos garantizando el suministro de combustible en la entidad.todo acto de corrupcion o hecho irregula… twurl,Positivo,52
GNB_CEMANGUARNA,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
GNB_CVC,,twhashtag continuamos garantizando el suministro de combustible en la entidad.todo acto de corrupcion o hecho irregula… twurl,Positivo,52
AryeliVera,,twhashtag twmention se debe combinar el trabajo con la convivencia saludable en casa. twhashtag twhashtag twurl,Positivo,52
GNB_CEMANGUARNA,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
AryeliVera,,twhashtag twmention muchas personas que tenian una rutina muy extensa y veian a su familia solo en la noche ahora… twurl,Positivo,52
AryeliVera,,twhashtag twmention algunas personas han mutado ese metodo de trabajo presencial hacia el hogar. twhashtag twurl,Positivo,52
Gnb_DvC_13,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
GNB_CVC,,somos pueblo twhashtag nuestros centinelas de la gnb continuan con la ardua labor en la supervision y control de las e… twurl,Positivo,52
GNB_CEMANGUARNA,,somos pueblo twhashtag nuestros centinelas de la gnb continuan con la ardua labor en la supervision y control de las e… twurl,Positivo,52
TestigoDirecto,"Bogotá, Colombia","twhashtag conocimos jaime carvajalino, un hombre que perdio sus pies luego de ser mordido por un cerdo cuando era beb… twurl",Positivo,51
DiablaSandi,Nicaragua,twhashtag 💫🎈👀en esta vida por ser de izquierda y revolucionaria ❤️🖤ya fui ⤵️🚫bloqueada⭕️desbloqueada❌eliminada✅… twurl,Positivo,52
Gnb_DvC_13,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
EncantadaCon,Venezuela,twhashtag servicio en caracas con sabor a la montserratina. la empresa continuara con el despacho a domicilio luego… twurl,Positivo,52
hassanamid02,"Medellín, Colombia",la elite global esta siendo llevada al centro de detencion de guantanamo por fuerzas especiales usa?… twurl,Positivo,51
cmdtedcr329gnb,,🛑gnb detuvo a  cddnos. por contrabando de combustible en el sector san pedro del edo. nueva esparta; tras realiza… twurl,Positivo,52
ReporteYa,Venezuela,"twhashtag twhashtag twhashtag reporto que las muertes por coronavirus en el pais superaron las ., pero destaco… twurl",Positivo,52
mimami104,Venezuela,twhashtag twhashtag twhashtag venezolanos de vuelta a la patria… twurl,Positivo,52
cmdtedcr329gnb,,"en el sector jose f. rivas, efectivos adscritos al . twmention mediante labores de inteligencia, efectuaron… twurl",Neutro,51
MaelecadMerida,"Mérida, Venezuela.","twhashtag lo que ocurre en merida ya no son apagones, ahora estamos en fase de alumbrones, lo raro es que te llegue el… twurl",Positivo,52
DolarToday,"Caracas, Venezuela",venezolanos denunciaron las malas condiciones de los refugios del regimen (video)  twhashtag twurl,Neutro,51
cactus24noticia,"Punto Fijo, Falcón",twhashtag twhashtag anuncia plan para distribuir comida en medio de la twhashtag twurl twurl,Positivo,51
alicia_dimnet,,dia  en twhashtag vayanse ya twmention twmention twhashtag twhashtag twhashtag twhashtag,Positivo,52
en_serio, Love NY ,twmention twmention twhashtag : pm. 💦 ¿cuando van activar el suministro de agua - tuy ii- al municipio… twurl,Neutro,54
JoalexPinango,Venezuela,"twhashtag twhashtag yessenia lara, autoridad unica de twmention dijo que ""esta terminantemente twhashtag aumentar… twurl",Positivo,51
GNB_CARABOBO,Valencia Edo. Carabobo,"twhashtag de , la plaza bolivar de maracay,  es declarada monumento historico nacional, fue la  primera plaza boli… twurl",Positivo,52
GNBD312Acarigua,,"twhashtag | twhashtag gobierno nacional despliega el ""plan especial de desinfeccion"" en cada esp… twurl",Positivo,50
enteratee24,Venezuela,twhashtag | twhashtag | corea del sur realizo elecciones en medio de la crisis del covid-#enterate twurl,Positivo,52
OSCARPAID,Global.,"twhashtag apple saca un nuevo modelo en medio de una crisis, supongo que esperan tener buenas ventas, para mantener tr… twurl",Positivo,52
CuBa_MX,"Distrito Federal, México",por facebook live : pm fb: cursos de baile en mexico 💃🏻🕺🏻#cdmx twhashtag twhashtag twhashtag twhashtag twhashtag twurl,Positivo,54
GeorgeArtwell,,"twhashtag viva el mundo multicultural, europa, america, australia, asia, africa. vivan todos los seres humanos sin imp… twurl",Positivo,54
Florecita20202,"Distrito Capital, Venezuela",twmention que horror y por que guaido no quiere justificar al pais los movimientos del  dinero que maneja en el exterior ?? twhashtag,Positivo,52
AryeliVera,,twhashtag twmention tambien recomiendo a no sobrecargarnos de informacion. lo ideal es que las personas dediquen… twurl,Positivo,54
AryeliVera,,"twhashtag twmention cuando nosotros retornemos a una a""normalidad"" las cosas o van a ser igual. hay cierta tenden… twurl",Neutro,53
jugadas_cl,Chile,capitulo : invitados jueves  de abril twmention y dunguita de twmention no se la pierda!… twurl,Positivo,52
ElInformadorVE,#Venezuela,twhashtag twhashtag cuatro sujetos son detenidos por quema de vegetacion en miranda | mas informacion aqui… twurl,Positivo,51
EfectoCocuyo,"Caracas, Venezuela","twhashtag la alta comisionada de la onu para los derechos humanos, michelle bachelet, urgio este twhashtag a los paises… twurl",Positivo,53
factorquatro,"Morelos, México","twhashtag angel adame jimenez, presidente del consejo coordinador empresarial, menciono que en twhashtag que un %… twurl",Positivo,53
CentralReedan,,"twhashtag twhashtag declinacion solar incidiendo perpendicularmente hoy en los °''n, franja norte del terr… twurl",Positivo,53
HermanlygRios,Orgullosa de ser VENEZOLANA,twhashtag ¡importante! los alfa-coronavirus afectan seres humanos.los beta-coronavirus afectan a nuestras twhashtag twurl,Positivo,51
KJWojtyla,Aquí y Ahora,twmention twhashtag ayy chiamoo.. twurl,Positivo,52
arnal9691,"Caracas, Venezuela","twmention twmention erga huele a guiadoinventos , ya sabemos a quien buscar en caso de que el invasor pise nuestro… twurl",Positivo,52
laprensalara,"Barquisimeto, Venezuela",twhashtag | asi trasladan a los migrantes que retornan al pais por el twhashtag para ser puestos en cuarentena twhashtag twurl,Positivo,51
carabobozodic,,"twhashtag de  es declarado monumento historico nacional el teatro de la opera de maracay, ha sido centro de estren… twurl",Positivo,51
Bauxilum_CVG,Ciudad Guayana - Los Pijiguaos,twhashtag el titular del twmention visito muelle de la empresa para constatar los avances en el sistema de expo… twurl,Positivo,52
